protein,ligand,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,micromolar_affinity_pred_value
P36941,CER_d18_0_16_0_C16,0.5906809568405151,0.36329716444015503,0.6422663331031799,0.6422663331031799,0.0,0.5777845978736877,0.45281848311424255,2.485292911529541,10.008405685424805,"{'0': 0.38378092646598816, '1': 0.7258870601654053}","{'0': {'0': 0.38378092646598816, '1': 0.1031385064125061}, '1': {'0': 0.6422663331031799, '1': 0.7258870601654053}}",1.8426657915115356,0.32095056772232056,2.131253719329834,0.07056045532226562,1.5540778636932373,0.5713406801223755,69.60906359336335
P37837,CER_d18_0_16_0_C16,0.8270643353462219,0.9022219777107239,0.7342256903648376,0.7342256903648376,0.0,0.8502740263938904,0.5823094844818115,0.7882784605026245,3.0025267601013184,"{'0': 0.922633707523346, '1': 0.7412670850753784}","{'0': {'0': 0.922633707523346, '1': 0.34515905380249023}, '1': {'0': 0.7342256903648376, '1': 0.7412670850753784}}",1.5654655694961548,0.09776630252599716,1.3688349723815918,0.01855851151049137,1.7620961666107178,0.1769740879535675,36.76762431572171
P37840,CER_d18_0_16_0_C16,0.5683655142784119,0.916046142578125,0.8608138561248779,0.8608138561248779,0.0,0.49525341391563416,0.39791783690452576,0.5348759293556213,1.0772705078125,"{'0': 0.9332841038703918, '1': 0.7665446996688843}","{'0': {'0': 0.9332841038703918, '1': 0.43174687027931213}, '1': {'0': 0.8608138561248779, '1': 0.7665446996688843}}",0.6610432267189026,0.7073653936386108,0.13010868430137634,0.8302354216575623,1.1919777393341064,0.5844953060150146,4.581874893113629
P38646,CER_d18_0_16_0_C16,0.7569831609725952,0.6494635343551636,0.5544551014900208,0.5544551014900208,0.0,0.8076151609420776,0.5426799654960632,1.4607330560684204,10.189891815185547,"{'0': 0.6693959832191467, '1': 0.721145749092102}","{'0': {'0': 0.6693959832191467, '1': 0.17927615344524384}, '1': {'0': 0.5544551014900208, '1': 0.721145749092102}}",0.9188265800476074,0.3347699046134949,0.4724814295768738,0.21466001868247986,1.3651717901229858,0.4548797607421875,8.295194624731964
P40199,CER_d18_0_16_0_C16,0.7618260979652405,0.6898017525672913,0.48176103830337524,0.48176103830337524,0.0,0.8318423628807068,0.38134920597076416,0.7002547383308411,9.459541320800781,"{'0': 0.7338988780975342, '1': 0.7026034593582153}","{'0': {'0': 0.7338988780975342, '1': 0.1127871498465538}, '1': {'0': 0.48176103830337524, '1': 0.7026034593582153}}",0.6917638778686523,0.2969481647014618,-0.5486629605293274,0.2464769035577774,1.9321906566619873,0.347419410943985,4.917720907770814
P40337,CER_d18_0_16_0_C16,0.7259165048599243,0.7817251682281494,0.8129942417144775,0.8129942417144775,0.0,0.7041470408439636,0.5174700617790222,1.0783662796020508,2.2672512531280518,"{'0': 0.7847897410392761, '1': 0.7590444087982178}","{'0': {'0': 0.7847897410392761, '1': 0.3095773160457611}, '1': {'0': 0.8129942417144775, '1': 0.7590444087982178}}",0.9988986849784851,0.33320939540863037,0.37345707416534424,0.24803724884986877,1.624340295791626,0.4183815121650696,9.974673410548723
P40394,CER_d18_0_16_0_C16,0.8868855834007263,0.9389663338661194,0.8695129156112671,0.8695129156112671,0.0,0.8912287354469299,0.6826359629631042,0.5444141626358032,2.2296431064605713,"{'0': 0.9465221166610718, '1': 0.8308614492416382}","{'0': {'0': 0.9465221166610718, '1': 0.5119107961654663}, '1': {'0': 0.8695129156112671, '1': 0.8308614492416382}}",1.1841545104980469,0.21343162655830383,0.780916690826416,0.17819726467132568,1.5873924493789673,0.24866598844528198,15.281096225544552
P40426,CER_d18_0_16_0_C16,0.5348662734031677,0.7135754823684692,0.8315674066543579,0.8315674066543579,0.0,0.460690975189209,0.3409218490123749,1.453823208808899,3.886695146560669,"{'0': 0.7068132758140564, '1': 0.7361587285995483}","{'0': {'0': 0.7068132758140564, '1': 0.22922484576702118}, '1': {'0': 0.8315674066543579, '1': 0.7361587285995483}}",1.3785994052886963,0.6155948042869568,1.4238951206207275,0.754105806350708,1.3333038091659546,0.4770837724208832,23.91109171626199
P41159,CER_d18_0_16_0_C16,0.7040444016456604,0.812404990196228,0.5754709243774414,0.5754709243774414,0.0,0.736187756061554,0.40543752908706665,0.7668852806091309,3.109588623046875,"{'0': 0.8679238557815552, '1': 0.6886325478553772}","{'0': {'0': 0.8679238557815552, '1': 0.20489732921123505}, '1': {'0': 0.5754709243774414, '1': 0.6886325478553772}}",1.0170714855194092,0.6776139140129089,0.1617317795753479,0.8022059798240662,1.8724111318588257,0.5530218482017517,10.400913523276364
P41220,CER_d18_0_16_0_C16,0.6776809096336365,0.7786330580711365,0.7405520677566528,0.7405520677566528,0.0,0.6619630455970764,0.3617015480995178,0.9575955867767334,3.619858741760254,"{'0': 0.8131538033485413, '1': 0.7180326581001282}","{'0': {'0': 0.8131538033485413, '1': 0.2473825216293335}, '1': {'0': 0.7405520677566528, '1': 0.7180326581001282}}",1.0113751888275146,0.6263511776924133,0.5806888341903687,0.8308895230293274,1.442061424255371,0.42181283235549927,10.265383741074423
P41221,CER_d18_0_16_0_C16,0.747630774974823,0.7685296535491943,0.6468167901039124,0.6468167901039124,0.0,0.7728342413902283,0.48089271783828735,1.1049531698226929,8.23509407043457,"{'0': 0.8283145427703857, '1': 0.739943265914917}","{'0': {'0': 0.8283145427703857, '1': 0.10565350204706192}, '1': {'0': 0.6468167901039124, '1': 0.739943265914917}}",1.0320653915405273,0.24563227593898773,1.0534006357192993,0.04742422327399254,1.0107301473617554,0.4438403248786926,10.76627308754845
P41238,CER_d18_0_16_0_C16,0.7533790469169617,0.8691186904907227,0.687873125076294,0.687873125076294,0.0,0.769755482673645,0.48807451128959656,0.8797842264175415,3.198477029800415,"{'0': 0.9066641330718994, '1': 0.6581880450248718}","{'0': {'0': 0.9066641330718994, '1': 0.18870790302753448}, '1': {'0': 0.687873125076294, '1': 0.6581880450248718}}",0.7084000110626221,0.3357488512992859,-0.20637254416942596,0.4252783954143524,1.6231725215911865,0.24621927738189697,5.109754220705628
P41247,CER_d18_0_16_0_C16,0.9316652417182922,0.958086371421814,0.8713560104370117,0.8713560104370117,0.0,0.9467425346374512,0.8891982436180115,0.5260143876075745,1.2833720445632935,"{'0': 0.9721580147743225, '1': 0.7921768426895142}","{'0': {'0': 0.9721580147743225, '1': 0.5655062198638916}, '1': {'0': 0.8713560104370117, '1': 0.7921768426895142}}",0.548061728477478,0.4022296667098999,0.09779572486877441,0.338877409696579,0.9983277320861816,0.4655819535255432,3.5323337307498277
P41732,CER_d18_0_16_0_C16,0.7962918281555176,0.8641145825386047,0.8154975771903992,0.8154975771903992,0.0,0.791490375995636,0.46378856897354126,0.6607487797737122,1.989291787147522,"{'0': 0.8737043738365173, '1': 0.7110234498977661}","{'0': {'0': 0.8737043738365173, '1': 0.30990976095199585}, '1': {'0': 0.8154975771903992, '1': 0.7110234498977661}}",0.9207465052604675,0.3888304829597473,0.29540908336639404,0.4128129184246063,1.546083927154541,0.3648480772972107,8.331947125632304
P42224,CER_d18_0_16_0_C16,0.7044398784637451,0.7112694978713989,0.27631014585494995,0.27631014585494995,0.0,0.8114722967147827,0.49671897292137146,1.6583971977233887,17.385637283325195,"{'0': 0.7369176149368286, '1': 0.6769928932189941}","{'0': {'0': 0.7369176149368286, '1': 0.10711456090211868}, '1': {'0': 0.27631014585494995, '1': 0.6769928932189941}}",0.6568976044654846,0.513649046421051,0.007695063948631287,0.5871632695198059,1.3061001300811768,0.44013479351997375,4.538346014398858
P42261,CER_d18_0_16_0_C16,0.6876327395439148,0.49396416544914246,0.5604142546653748,0.5604142546653748,0.0,0.7194373607635498,0.5604318380355835,1.2367494106292725,8.47751235961914,"{'0': 0.5050991177558899, '1': 0.7609674334526062}","{'0': {'0': 0.5050991177558899, '1': 0.15848122537136078}, '1': {'0': 0.5604142546653748, '1': 0.7609674334526062}}",1.6678783893585205,0.45257389545440674,1.9000164270401,0.44009432196617126,1.4357402324676514,0.4650534391403198,46.54557388921009
P42330,CER_d18_0_16_0_C16,0.9270766377449036,0.9728468060493469,0.9161482453346252,0.9161482453346252,0.0,0.9298087358474731,0.8036826848983765,0.44371166825294495,1.0149329900741577,"{'0': 0.9800424575805664, '1': 0.8437039852142334}","{'0': {'0': 0.9800424575805664, '1': 0.5985193252563477}, '1': {'0': 0.9161482453346252, '1': 0.8437039852142334}}",0.8931251168251038,0.2935972511768341,0.6909708976745605,0.267645925283432,1.095279335975647,0.3195485770702362,7.818530178519246
P42357,CER_d18_0_16_0_C16,0.8213433623313904,0.86622554063797,0.587449848651886,0.587449848651886,0.0,0.8798167109489441,0.6127975583076477,0.6974827647209167,9.689366340637207,"{'0': 0.8834428191184998, '1': 0.7737060785293579}","{'0': {'0': 0.8834428191184998, '1': 0.20407253503799438}, '1': {'0': 0.587449848651886, '1': 0.7737060785293579}}",1.1844969987869263,0.07512512058019638,1.4686493873596191,0.029803985729813576,0.9003446698188782,0.12044625729322433,15.293151779755766
P42575,CER_d18_0_16_0_C16,0.6460532546043396,0.6416663527488708,0.3974839150905609,0.3974839150905609,0.0,0.7081956267356873,0.3696061074733734,2.0653584003448486,10.353155136108398,"{'0': 0.6632915735244751, '1': 0.62253338098526}","{'0': {'0': 0.6632915735244751, '1': 0.10965033620595932}, '1': {'0': 0.3974839150905609, '1': 0.62253338098526}}",1.205608606338501,0.19982090592384338,0.7433291077613831,0.07748053222894669,1.6678881645202637,0.3221612870693207,16.054937022762566
P43080,CER_d18_0_16_0_C16,0.7699333429336548,0.8573512434959412,0.8247870206832886,0.8247870206832886,0.0,0.7562199234962463,0.6701093316078186,0.8702776432037354,1.7206542491912842,"{'0': 0.8641183972358704, '1': 0.718237578868866}","{'0': {'0': 0.8641183972358704, '1': 0.3722682595252991}, '1': {'0': 0.8247870206832886, '1': 0.718237578868866}}",1.014976143836975,0.5489569306373596,0.735607922077179,0.6487724184989929,1.294344425201416,0.4491414725780487,10.350853070067526
P43308,CER_d18_0_16_0_C16,0.7116843461990356,0.6694992184638977,0.44330403208732605,0.44330403208732605,0.0,0.7787793874740601,0.39280983805656433,0.8690917491912842,5.141132831573486,"{'0': 0.7384206056594849, '1': 0.6102343201637268}","{'0': {'0': 0.7384206056594849, '1': 0.09414930641651154}, '1': {'0': 0.44330403208732605, '1': 0.6102343201637268}}",0.8876641988754272,0.45852693915367126,0.32049018144607544,0.532253623008728,1.4548382759094238,0.3848002552986145,7.720833711435616
P43356,CER_d18_0_16_0_C16,0.5994684100151062,0.6660328507423401,0.6297606825828552,0.6297606825828552,0.0,0.591895341873169,0.40585604310035706,2.1552860736846924,5.409124374389648,"{'0': 0.6731971502304077, '1': 0.669638991355896}","{'0': {'0': 0.6731971502304077, '1': 0.17699594795703888}, '1': {'0': 0.6297606825828552, '1': 0.669638991355896}}",0.9716616868972778,0.5533455610275269,0.8555222749710083,0.7063841223716736,1.0878010988235474,0.4003069996833801,9.368319354827282
P43361,CER_d18_0_16_0_C16,0.6659700274467468,0.8311270475387573,0.8621207475662231,0.8621207475662231,0.0,0.6169323921203613,0.47484755516052246,1.1600923538208008,2.4442145824432373,"{'0': 0.8276937007904053, '1': 0.7844205498695374}","{'0': {'0': 0.8276937007904053, '1': 0.3765191435813904}, '1': {'0': 0.8621207475662231, '1': 0.7844205498695374}}",0.8345476388931274,0.5259613990783691,0.40357449650764465,0.6337671279907227,1.2655208110809326,0.41815561056137085,6.83199655819247
P43405,CER_d18_0_16_0_C16,0.7743129134178162,0.7433726787567139,0.6915983557701111,0.6915983557701111,0.0,0.7949915528297424,0.6006221175193787,1.4092198610305786,6.869146823883057,"{'0': 0.751765251159668, '1': 0.7351716160774231}","{'0': {'0': 0.751765251159668, '1': 0.2549872100353241}, '1': {'0': 0.6915983557701111, '1': 0.7351716160774231}}",0.6787598133087158,0.5179604887962341,0.3323897123336792,0.6610875129699707,1.0251299142837524,0.37483343482017517,4.772652489682733
P43489,CER_d18_0_16_0_C16,0.6492516994476318,0.5372065305709839,0.4227657914161682,0.4227657914161682,0.0,0.7058731913566589,0.36830130219459534,1.3347063064575195,8.165688514709473,"{'0': 0.5717193484306335, '1': 0.6696121096611023}","{'0': {'0': 0.5717193484306335, '1': 0.11594349890947342}, '1': {'0': 0.4227657914161682, '1': 0.6696121096611023}}",1.5730531215667725,0.3929627537727356,1.724967360496521,0.34063997864723206,1.4211390018463135,0.44528549909591675,37.415635112858475
P43630,CER_d18_0_16_0_C16,0.585825502872467,0.5840168595314026,0.3151901066303253,0.3151901066303253,0.0,0.6534843444824219,0.3969736695289612,1.792096495628357,12.155646324157715,"{'0': 0.6169577836990356, '1': 0.6701381206512451}","{'0': {'0': 0.6169577836990356, '1': 0.10389082133769989}, '1': {'0': 0.3151901066303253, '1': 0.6701381206512451}}",1.203373670578003,0.38646891713142395,1.3893297910690308,0.2102765291929245,1.017417550086975,0.5626612901687622,15.97252845791036
P45379,CER_d18_0_16_0_C16,0.6063211560249329,0.41810157895088196,0.5153576135635376,0.5153576135635376,0.0,0.6290620565414429,0.30284297466278076,1.809537649154663,10.806159019470215,"{'0': 0.42800217866897583, '1': 0.6266695261001587}","{'0': {'0': 0.42800217866897583, '1': 0.08827252686023712}, '1': {'0': 0.5153576135635376, '1': 0.6266695261001587}}",0.4868691563606262,0.7545573711395264,-0.06771627068519592,0.9613356590270996,1.041454553604126,0.5477791428565979,3.0680974969733255
P45880,CER_d18_0_16_0_C16,0.8516449928283691,0.888104259967804,0.7301120758056641,0.7301120758056641,0.0,0.8820282220840454,0.7255351543426514,0.6846943497657776,3.453749418258667,"{'0': 0.9126028418540955, '1': 0.7380417585372925}","{'0': {'0': 0.9126028418540955, '1': 0.22944553196430206}, '1': {'0': 0.7301120758056641, '1': 0.7380417585372925}}",1.8290396928787231,0.43079644441604614,2.0733771324157715,0.39369916915893555,1.5847022533416748,0.4678937494754791,67.4589679834597
P46089,CER_d18_0_16_0_C16,0.7803698778152466,0.9139465689659119,0.9002546072006226,0.9002546072006226,0.0,0.7503986358642578,0.6237941980361938,0.702378511428833,1.5552679300308228,"{'0': 0.9162363409996033, '1': 0.8201280832290649}","{'0': {'0': 0.9162363409996033, '1': 0.5250024795532227}, '1': {'0': 0.9002546072006226, '1': 0.8201280832290649}}",1.4334847927093506,0.2992044985294342,1.713607668876648,0.34064555168151855,1.1533617973327637,0.25776344537734985,27.132186442041558
P46098,CER_d18_0_16_0_C16,0.7548880577087402,0.7130109071731567,0.6872347593307495,0.6872347593307495,0.0,0.7718013525009155,0.5071672797203064,1.0108755826950073,4.486894130706787,"{'0': 0.7156462669372559, '1': 0.7168193459510803}","{'0': {'0': 0.7156462669372559, '1': 0.1999257653951645}, '1': {'0': 0.6872347593307495, '1': 0.7168193459510803}}",1.4545032978057861,0.2966456711292267,1.3313097953796387,0.36002546548843384,1.5776969194412231,0.23326586186885834,28.477594244914442
P46531,CER_d18_0_16_0_C16,0.557894229888916,0.30682602524757385,0.2983096241950989,0.2983096241950989,0.0,0.6227903962135315,0.5222941637039185,1.4756464958190918,21.47011375427246,"{'0': 0.30796653032302856, '1': 0.7981833219528198}","{'0': {'0': 0.30796653032302856, '1': 0.19947946071624756}, '1': {'0': 0.2983096241950989, '1': 0.7981833219528198}}",1.2379207611083984,0.3244035542011261,1.7992686033248901,0.17457295954227448,0.6765730381011963,0.47423413395881653,17.29500775589104
P46597,CER_d18_0_16_0_C16,0.9449163675308228,0.9560518264770508,0.9106924533843994,0.9106924533843994,0.0,0.9534722566604614,0.8695236444473267,0.4414603114128113,1.191888451576233,"{'0': 0.9618124961853027, '1': 0.7310958504676819}","{'0': {'0': 0.9618124961853027, '1': 0.38620278239250183}, '1': {'0': 0.9106924533843994, '1': 0.7310958504676819}}",0.8550409078598022,0.2629261016845703,0.4834141135215759,0.17283031344413757,1.2266676425933838,0.35302188992500305,7.162108696793093
P46663,CER_d18_0_16_0_C16,0.82337486743927,0.9016304016113281,0.8381279110908508,0.8381279110908508,0.0,0.8196865320205688,0.6666727662086487,0.6546394228935242,2.250741720199585,"{'0': 0.9087123274803162, '1': 0.7533398270606995}","{'0': {'0': 0.9087123274803162, '1': 0.31780409812927246}, '1': {'0': 0.8381279110908508, '1': 0.7533398270606995}}",1.6081629991531372,0.359968900680542,1.625462293624878,0.3208088278770447,1.5908637046813965,0.3991289436817169,40.566075924127404
P46782,CER_d18_0_16_0_C16,0.7711359858512878,0.8634099364280701,0.6661689877510071,0.6661689877510071,0.0,0.7973777651786804,0.45942193269729614,0.8175162076950073,4.485867500305176,"{'0': 0.9028883576393127, '1': 0.6580020785331726}","{'0': {'0': 0.9028883576393127, '1': 0.264148086309433}, '1': {'0': 0.6661689877510071, '1': 0.6580020785331726}}",1.3563265800476074,0.5545148253440857,0.7295188903808594,0.7346001267433167,1.9831342697143555,0.37442952394485474,22.7157238304102
P46821,CER_d18_0_16_0_C16,0.39167657494544983,0.3940427303314209,0.2586948275566101,0.2586948275566101,0.0,0.42492201924324036,0.3426459729671478,5.478079319000244,20.766998291015625,"{'0': 0.3964572548866272, '1': 0.7813222408294678}","{'0': {'0': 0.3964572548866272, '1': 0.20301015675067902}, '1': {'0': 0.2586948275566101, '1': 0.7813222408294678}}",0.6266850829124451,0.30474597215652466,0.29604372382164,0.14779093861579895,0.9573264122009277,0.46170103549957275,4.233358839749379
P46940,CER_d18_0_16_0_C16,0.7647128105163574,0.4404577612876892,0.6639183163642883,0.6639183163642883,0.0,0.7899114489555359,0.7301523089408875,1.200910210609436,10.65893840789795,"{'0': 0.4451258182525635, '1': 0.7674404382705688}","{'0': {'0': 0.4451258182525635, '1': 0.1930035501718521}, '1': {'0': 0.6639183163642883, '1': 0.7674404382705688}}",0.632290244102478,0.29780688881874084,0.2410227358341217,0.14027373492717743,1.0235577821731567,0.45534005761146545,4.288350201312692
P47872,CER_d18_0_16_0_C16,0.7484418749809265,0.848502516746521,0.7650379538536072,0.7650379538536072,0.0,0.7442928552627563,0.5571516752243042,0.8196437358856201,3.2946410179138184,"{'0': 0.8563998341560364, '1': 0.7269374132156372}","{'0': {'0': 0.8563998341560364, '1': 0.2888965606689453}, '1': {'0': 0.7650379538536072, '1': 0.7269374132156372}}",0.9007497429847717,0.414040207862854,0.470206618309021,0.45061779022216797,1.3312928676605225,0.37746262550354004,7.957007052447829
P47884,CER_d18_0_16_0_C16,0.7992197275161743,0.9170244336128235,0.8868163824081421,0.8868163824081421,0.0,0.7773205041885376,0.5687530636787415,0.6318450570106506,1.3800818920135498,"{'0': 0.9211565256118774, '1': 0.7916897535324097}","{'0': {'0': 0.9211565256118774, '1': 0.45327454805374146}, '1': {'0': 0.8868163824081421, '1': 0.7916897535324097}}",0.602293848991394,0.1785982996225357,0.1404264122247696,0.05964353308081627,1.0641613006591797,0.29755306243896484,4.002154488698229
